583362.625	1140204
583378.125	1140171
583393.625	1140137
583409.3125	1140104
583425.375	1140071
583442	1140038
583458.375	1140004
583474.625	1139969
583490.875	1139934
583507.625	1139899
583524.375	1139864
583541.3125	1139829
583558.375	1139793
583575.375	1139757
583592.875	1139721
583610.1875	1139685
583628.125	1139649
583646.3125	1139612
583664.6875	1139576
583683.3125	1139539
583702.375	1139503
583721.625	1139467
583741.1875	1139430
583761.3125	1139394
583781.8125	1139359
583802.5	1139324
583823.375	1139288
583844.875	1139253
583866.8125	1139219
583888.875	1139185
583911.125	1139151
583933.375	1139117
583956	1139082
583978.625	1139048
584001.1875	1139014
584023.8125	1138979
584046.5	1138945
584069.375	1138911
584091.875	1138876
584114.6875	1138842
584137.375	1138808
584160.375	1138774
584183.125	1138740
584205.875	1138706
584228.6875	1138672
584251.5	1138638
584274.3125	1138604
584297.125	1138571
584319.8125	1138538
584342.3125	1138505
584365	1138472
584387.8125	1138440
584410.6875	1138408
584433.8125	1138377
584457	1138346
584480.5	1138316
584504.3125	1138286
584528.375	1138257
584552.8125	1138228
584577.375	1138198
584602.375	1138169
584627.8125	1138140
584653.375	1138110
584679.375	1138080
584705.875	1138051
584732.8125	1138021
584759.875	1137992
584787.375	1137961
584815.3125	1137931
584843.625	1137901
584872.3125	1137872
584901.3125	1137843
584930.625	1137815
584960.1875	1137787
584990.125	1137759
585020.375	1137731
585050.8125	1137702
585081.5	1137674
585112.5	1137647
585143.6875	1137619
585175.125	1137592
585206.6875	1137566
585238.5	1137540
585270.625	1137513
585302.875	1137487
585335.3125	1137461
585367.875	1137436
585400.625	1137412
585433.3125	1137389
585466.625	1137366
585499.6875	1137343
585533.3125	1137321
585567.3125	1137299
585601.8125	1137277
585636.875	1137255
585672.375	1137235
585708.5	1137214
585745.375	1137195
585782.8125	1137175
585820.625	1137158
585858.8125	1137141
585897.5	1137125
585936.625	1137110
585976.3125	1137095
586016.625	1137080
586057.1875	1137066
586098	1137053
586139.125	1137040
586180.3125	1137027
586221.8125	1137015
586263.1875	1137003
586305	1136991
586346.625	1136980
586388.1875	1136970
586430.125	1136959
586471.875	1136950
586513.625	1136941
586555.125	1136933
586597.125	1136925
586639.125	1136917
586680.8125	1136911
586722.3125	1136904
586763.8125	1136898
586805.1875	1136893
586846.8125	1136888
586888.625	1136884
586930.3125	1136880
586972	1136877
587013.8125	1136875
587055.6875	1136873
587097.5	1136871
587139.375	1136871
587181.3125	1136871
587223.3125	1136872
587265.3125	1136873
587307.375	1136875
587349.6875	1136878
587392.375	1136881
587434.8125	1136885
587476.8125	1136891
587518.8125	1136897
587559.875	1136905
587600.875	1136914
587642	1136924
587682.375	1136935
587722.375	1136948
587762.1875	1136961
587801.375	1136976
587839.875	1136993
587878.625	1137010
587917.375	1137028
587956.625	1137047
587995.8125	1137066
588034.625	1137087
588073.1875	1137108
588111.6875	1137129
588149.5	1137152
588187.1875	1137175
588224.875	1137199
588261.875	1137224
588297.8125	1137250
588333.125	1137276
588368.3125	1137302
588404.125	1137329
588440.375	1137355
588476.8125	1137381
588512.875	1137406
588548.625	1137431
588584.5	1137455
588621.125	1137478
588657.625	1137500
588694.1875	1137523
